library,N,l2_error,max_error,rt_error
VectorFFT,3714,4.261e-16,5.020e-16,1.662e-15
MKL,3714,5.031e-16,5.804e-16,1.721e-15
VectorFFT,3715,4.048e-16,4.009e-16,1.421e-15
MKL,3715,5.086e-16,4.832e-16,1.867e-15
VectorFFT,3716,4.145e-16,4.021e-16,1.383e-15
MKL,3716,4.993e-16,5.108e-16,1.848e-15
VectorFFT,3717,4.101e-16,3.705e-16,1.286e-15
MKL,3717,3.866e-16,3.067e-16,1.237e-15
VectorFFT,3718,6.814e-16,9.409e-16,2.478e-15
MKL,3718,2.838e-16,2.935e-16,9.368e-16
VectorFFT,3719,4.136e-16,4.744e-16,1.542e-15
MKL,3719,5.147e-16,6.211e-16,1.556e-15
VectorFFT,3720,4.658e-16,5.249e-16,1.414e-15
MKL,3720,2.770e-16,2.775e-16,8.750e-16
VectorFFT,3721,4.074e-16,4.058e-16,1.348e-15
MKL,3721,3.473e-16,3.537e-16,1.333e-15
VectorFFT,3722,4.130e-16,4.561e-16,1.232e-15
MKL,3722,5.093e-16,6.795e-16,1.697e-15
VectorFFT,3723,4.093e-16,3.986e-16,1.361e-15
MKL,3723,3.273e-16,3.520e-16,1.348e-15
VectorFFT,3724,4.584e-16,5.679e-16,1.577e-15
MKL,3724,2.845e-16,3.177e-16,1.040e-15
VectorFFT,3725,4.191e-16,5.407e-16,1.608e-15
MKL,3725,5.106e-16,5.109e-16,1.871e-15
VectorFFT,3726,5.283e-16,4.620e-16,1.524e-15
MKL,3726,3.097e-16,3.094e-16,9.953e-16
VectorFFT,3727,4.137e-16,4.356e-16,1.436e-15
MKL,3727,5.126e-16,5.960e-16,1.579e-15
VectorFFT,3728,4.124e-16,3.996e-16,1.450e-15
MKL,3728,5.051e-16,5.166e-16,1.866e-15
VectorFFT,3729,4.077e-16,3.755e-16,1.339e-15
MKL,3729,5.223e-16,5.165e-16,1.795e-15
VectorFFT,3730,4.129e-16,3.390e-16,1.322e-15
MKL,3730,4.976e-16,4.647e-16,1.596e-15
VectorFFT,3731,4.520e-16,5.856e-16,1.251e-15
MKL,3731,4.142e-16,4.883e-16,1.436e-15
VectorFFT,3732,4.155e-16,4.341e-16,1.604e-15
MKL,3732,4.996e-16,6.224e-16,2.022e-15
VectorFFT,3733,4.212e-16,4.540e-16,1.329e-15
MKL,3733,5.046e-16,5.801e-16,1.680e-15
VectorFFT,3734,4.162e-16,4.009e-16,1.405e-15
MKL,3734,4.987e-16,5.967e-16,1.728e-15
VectorFFT,3735,4.201e-16,4.867e-16,1.326e-15
MKL,3735,3.466e-16,3.753e-16,1.119e-15
VectorFFT,3736,4.172e-16,3.860e-16,1.304e-15
MKL,3736,5.127e-16,5.370e-16,1.545e-15
VectorFFT,3737,4.113e-16,4.391e-16,1.441e-15
MKL,3737,5.135e-16,5.517e-16,1.834e-15
VectorFFT,3738,4.090e-16,4.506e-16,1.521e-15
MKL,3738,3.285e-16,3.721e-16,1.342e-15
VectorFFT,3739,4.155e-16,4.169e-16,1.453e-15
MKL,3739,5.133e-16,5.634e-16,1.809e-15
VectorFFT,3740,4.879e-16,4.525e-16,1.616e-15
MKL,3740,2.810e-16,2.652e-16,8.731e-16
VectorFFT,3741,1.630e-15,3.770e-15,8.430e-15
MKL,3741,3.687e-16,3.337e-16,1.217e-15
VectorFFT,3742,4.107e-16,3.497e-16,1.273e-15
MKL,3742,5.063e-16,5.195e-16,1.827e-15
VectorFFT,3743,4.086e-16,5.303e-16,1.283e-15
MKL,3743,5.224e-16,5.754e-16,1.756e-15
VectorFFT,3744,4.542e-16,6.208e-16,1.178e-15
MKL,3744,2.629e-16,2.995e-16,7.696e-16
VectorFFT,3745,4.115e-16,3.774e-16,1.266e-15
MKL,3745,5.193e-16,5.212e-16,1.948e-15
VectorFFT,3746,4.199e-16,4.026e-16,1.386e-15
MKL,3746,5.085e-16,6.230e-16,1.911e-15
VectorFFT,3747,4.204e-16,4.227e-16,1.373e-15
MKL,3747,5.095e-16,6.217e-16,1.770e-15
VectorFFT,3748,4.174e-16,4.611e-16,1.569e-15
MKL,3748,4.975e-16,5.870e-16,1.597e-15
VectorFFT,3749,4.153e-16,4.068e-16,1.250e-15
MKL,3749,4.992e-16,5.495e-16,1.833e-15
VectorFFT,3750,3.988e-16,3.460e-16,1.375e-15
MKL,3750,3.450e-16,3.347e-16,1.223e-15
VectorFFT,3751,6.101e-16,9.789e-16,2.285e-15
MKL,3751,3.023e-16,2.807e-16,9.648e-16
VectorFFT,3752,4.133e-16,4.498e-16,1.535e-15
MKL,3752,2.925e-16,3.395e-16,9.705e-16
VectorFFT,3753,4.106e-16,4.406e-16,1.493e-15
MKL,3753,5.167e-16,5.265e-16,1.903e-15
VectorFFT,3754,4.186e-16,3.904e-16,1.351e-15
MKL,3754,4.994e-16,6.274e-16,1.743e-15
VectorFFT,3755,4.225e-16,5.000e-16,1.512e-15
MKL,3755,5.031e-16,7.104e-16,2.026e-15
VectorFFT,3756,4.196e-16,3.862e-16,1.449e-15
MKL,3756,5.021e-16,5.037e-16,1.789e-15
VectorFFT,3757,6.071e-16,7.401e-16,1.991e-15
MKL,3757,3.038e-16,3.348e-16,9.622e-16
VectorFFT,3758,4.153e-16,4.138e-16,1.290e-15
MKL,3758,5.048e-16,4.979e-16,2.020e-15
VectorFFT,3759,4.155e-16,4.099e-16,1.468e-15
MKL,3759,5.121e-16,5.880e-16,1.809e-15
VectorFFT,3760,3.795e-16,4.820e-16,1.392e-15
MKL,3760,2.814e-16,3.179e-16,9.308e-16
VectorFFT,3761,4.170e-16,4.670e-16,1.354e-15
MKL,3761,4.922e-16,5.706e-16,1.716e-15
VectorFFT,3762,6.322e-16,9.044e-16,2.314e-15
MKL,3762,2.930e-16,3.084e-16,1.077e-15
VectorFFT,3763,4.171e-16,5.004e-16,1.384e-15
MKL,3763,3.570e-16,3.678e-16,1.203e-15
VectorFFT,3764,4.124e-16,4.847e-16,1.389e-15
MKL,3764,5.069e-16,5.241e-16,1.660e-15
VectorFFT,3765,4.143e-16,4.347e-16,1.268e-15
MKL,3765,5.132e-16,6.145e-16,1.801e-15
VectorFFT,3766,4.161e-16,3.970e-16,1.411e-15
MKL,3766,5.105e-16,5.673e-16,1.993e-15
VectorFFT,3767,4.161e-16,4.099e-16,1.472e-15
MKL,3767,5.196e-16,5.157e-16,1.631e-15
VectorFFT,3768,4.174e-16,3.828e-16,1.587e-15
MKL,3768,4.923e-16,5.719e-16,1.986e-15
VectorFFT,3769,4.199e-16,4.011e-16,1.381e-15
MKL,3769,4.973e-16,5.691e-16,1.830e-15
VectorFFT,3770,4.894e-16,6.337e-16,1.519e-15
MKL,3770,3.109e-16,3.585e-16,1.032e-15
VectorFFT,3771,4.194e-16,4.050e-16,1.535e-15
MKL,3771,5.159e-16,5.342e-16,1.780e-15
VectorFFT,3772,9.556e-16,1.756e-15,4.122e-15
MKL,3772,2.720e-16,2.872e-16,8.731e-16
VectorFFT,3773,4.320e-16,6.239e-16,1.664e-15
MKL,3773,4.092e-16,4.729e-16,1.424e-15
VectorFFT,3774,5.174e-16,7.015e-16,1.470e-15
MKL,3774,2.819e-16,4.443e-16,9.429e-16
VectorFFT,3775,4.168e-16,3.956e-16,1.312e-15
MKL,3775,5.123e-16,5.551e-16,1.809e-15
VectorFFT,3776,4.107e-16,3.534e-16,1.365e-15
MKL,3776,2.788e-16,2.520e-16,9.584e-16
VectorFFT,3777,4.222e-16,4.132e-16,1.322e-15
MKL,3777,5.169e-16,5.524e-16,1.563e-15
VectorFFT,3778,4.164e-16,4.775e-16,1.491e-15
MKL,3778,5.066e-16,6.920e-16,1.748e-15
VectorFFT,3779,4.213e-16,5.867e-16,1.555e-15
MKL,3779,5.227e-16,6.955e-16,1.832e-15
VectorFFT,3780,4.638e-16,4.895e-16,1.579e-15
MKL,3780,2.920e-16,2.761e-16,9.146e-16
VectorFFT,3781,4.256e-16,4.299e-16,1.599e-15
MKL,3781,5.012e-16,5.351e-16,1.947e-15
VectorFFT,3782,4.229e-16,5.099e-16,1.640e-15
MKL,3782,3.239e-16,3.943e-16,1.317e-15
VectorFFT,3783,4.199e-16,4.569e-16,1.371e-15
MKL,3783,5.091e-16,4.900e-16,1.969e-15
VectorFFT,3784,3.995e-16,4.545e-16,1.110e-15
MKL,3784,2.827e-16,3.217e-16,1.042e-15
VectorFFT,3785,4.112e-16,3.833e-16,1.341e-15
MKL,3785,5.099e-16,4.534e-16,1.633e-15
VectorFFT,3786,4.198e-16,4.980e-16,1.434e-15
MKL,3786,5.063e-16,5.559e-16,1.572e-15
VectorFFT,3787,4.122e-16,4.544e-16,1.587e-15
MKL,3787,5.052e-16,5.064e-16,1.748e-15
VectorFFT,3788,4.161e-16,4.376e-16,1.453e-15
MKL,3788,5.037e-16,5.288e-16,1.851e-15
VectorFFT,3789,4.175e-16,4.653e-16,1.549e-15
MKL,3789,5.061e-16,5.102e-16,1.765e-15
VectorFFT,3790,4.165e-16,3.880e-16,1.535e-15
MKL,3790,5.055e-16,5.815e-16,1.733e-15
VectorFFT,3791,4.147e-16,4.150e-16,1.358e-15
MKL,3791,5.071e-16,5.872e-16,1.647e-15
VectorFFT,3792,4.169e-16,4.117e-16,1.321e-15
MKL,3792,3.013e-16,4.804e-16,1.027e-15
VectorFFT,3793,4.259e-16,4.777e-16,1.375e-15
MKL,3793,5.048e-16,5.449e-16,1.569e-15
VectorFFT,3794,4.415e-16,4.864e-16,1.357e-15
MKL,3794,5.009e-16,5.254e-16,1.763e-15
VectorFFT,3795,4.719e-16,4.587e-16,1.504e-15
MKL,3795,4.100e-16,3.996e-16,1.533e-15
VectorFFT,3796,4.184e-16,3.335e-16,1.322e-15
MKL,3796,3.133e-16,3.228e-16,9.609e-16
VectorFFT,3797,4.253e-16,5.131e-16,1.471e-15
MKL,3797,5.107e-16,5.036e-16,1.927e-15
VectorFFT,3798,4.192e-16,3.596e-16,1.432e-15
MKL,3798,4.940e-16,5.670e-16,1.752e-15
VectorFFT,3799,4.162e-16,4.173e-16,1.434e-15
MKL,3799,5.131e-16,5.654e-16,1.742e-15
VectorFFT,3800,4.041e-16,4.181e-16,1.443e-15
MKL,3800,2.839e-16,2.764e-16,9.032e-16
VectorFFT,3801,4.205e-16,3.677e-16,1.349e-15
MKL,3801,5.191e-16,5.130e-16,2.452e-15
VectorFFT,3802,4.166e-16,4.760e-16,1.539e-15
MKL,3802,5.087e-16,6.010e-16,1.806e-15
VectorFFT,3803,4.183e-16,4.237e-16,1.256e-15
MKL,3803,5.025e-16,5.704e-16,1.694e-15
VectorFFT,3804,4.193e-16,4.616e-16,1.548e-15
MKL,3804,5.021e-16,4.901e-16,1.921e-15
VectorFFT,3805,4.188e-16,4.827e-16,1.378e-15
MKL,3805,5.281e-16,6.547e-16,1.796e-15
VectorFFT,3806,4.202e-16,4.555e-16,1.323e-15
MKL,3806,5.018e-16,5.417e-16,2.117e-15
VectorFFT,3807,4.922e-16,5.355e-16,1.581e-15
MKL,3807,3.374e-16,3.700e-16,1.060e-15
VectorFFT,3808,4.288e-16,4.668e-16,1.249e-15
MKL,3808,2.560e-16,2.597e-16,8.353e-16
VectorFFT,3809,4.228e-16,5.216e-16,1.517e-15
MKL,3809,5.144e-16,5.946e-16,1.828e-15
VectorFFT,3810,4.125e-16,4.154e-16,1.355e-15
MKL,3810,3.727e-16,5.167e-16,1.461e-15
VectorFFT,3811,4.232e-16,3.786e-16,1.611e-15
MKL,3811,5.242e-16,4.235e-16,1.878e-15
VectorFFT,3812,4.128e-16,3.807e-16,1.336e-15
MKL,3812,5.066e-16,5.624e-16,1.747e-15
VectorFFT,3813,1.052e-15,1.886e-15,3.948e-15
MKL,3813,3.270e-16,3.541e-16,1.128e-15
VectorFFT,3814,4.237e-16,4.859e-16,1.402e-15
MKL,3814,5.010e-16,5.659e-16,1.713e-15
VectorFFT,3815,4.182e-16,4.272e-16,1.300e-15
MKL,3815,5.302e-16,6.521e-16,1.823e-15
VectorFFT,3816,4.239e-16,4.136e-16,1.505e-15
MKL,3816,2.812e-16,3.569e-16,8.516e-16
VectorFFT,3817,4.195e-16,4.602e-16,1.413e-15
MKL,3817,5.122e-16,5.927e-16,1.934e-15
VectorFFT,3818,4.170e-16,4.476e-16,1.379e-15
MKL,3818,3.224e-16,3.803e-16,1.126e-15
VectorFFT,3819,4.114e-16,4.297e-16,1.298e-15
MKL,3819,3.476e-16,3.775e-16,1.027e-15
VectorFFT,3820,4.183e-16,3.739e-16,1.414e-15
MKL,3820,5.039e-16,5.585e-16,1.725e-15
VectorFFT,3821,4.194e-16,3.615e-16,1.625e-15
MKL,3821,5.095e-16,4.990e-16,1.770e-15
VectorFFT,3822,5.173e-16,7.489e-16,1.666e-15
MKL,3822,2.984e-16,4.275e-16,1.031e-15
VectorFFT,3823,4.195e-16,3.839e-16,1.435e-15
MKL,3823,5.351e-16,4.636e-16,2.110e-15
VectorFFT,3824,4.220e-16,4.058e-16,1.335e-15
MKL,3824,5.004e-16,5.391e-16,1.748e-15
VectorFFT,3825,5.426e-16,7.240e-16,1.855e-15
MKL,3825,4.387e-16,5.067e-16,1.242e-15
VectorFFT,3826,4.127e-16,3.615e-16,1.228e-15
MKL,3826,5.077e-16,6.440e-16,1.650e-15
VectorFFT,3827,4.168e-16,4.154e-16,1.529e-15
MKL,3827,3.720e-16,3.870e-16,1.273e-15
VectorFFT,3828,4.516e-16,5.022e-16,1.552e-15
MKL,3828,2.698e-16,2.971e-16,8.759e-16
VectorFFT,3829,4.236e-16,4.487e-16,1.360e-15
MKL,3829,5.032e-16,5.914e-16,1.515e-15
VectorFFT,3830,4.167e-16,3.834e-16,1.386e-15
MKL,3830,5.155e-16,4.911e-16,1.811e-15
VectorFFT,3831,4.233e-16,5.164e-16,1.482e-15
MKL,3831,5.134e-16,6.027e-16,1.798e-15
VectorFFT,3832,4.205e-16,4.445e-16,1.272e-15
MKL,3832,5.067e-16,5.164e-16,1.895e-15
VectorFFT,3833,4.127e-16,3.423e-16,1.368e-15
MKL,3833,5.217e-16,4.863e-16,1.848e-15
VectorFFT,3834,4.112e-16,3.842e-16,1.437e-15
MKL,3834,3.303e-16,3.620e-16,1.233e-15
VectorFFT,3835,4.173e-16,5.268e-16,1.372e-15
MKL,3835,3.611e-16,3.838e-16,1.376e-15
VectorFFT,3836,4.233e-16,3.748e-16,1.538e-15
MKL,3836,3.423e-16,3.838e-16,1.189e-15
VectorFFT,3837,4.156e-16,3.802e-16,1.328e-15
MKL,3837,5.151e-16,5.280e-16,1.728e-15
VectorFFT,3838,4.164e-16,4.903e-16,1.373e-15
MKL,3838,3.323e-16,4.307e-16,1.277e-15
VectorFFT,3839,4.177e-16,4.007e-16,1.976e-15
MKL,3839,5.272e-16,5.987e-16,1.758e-15
VectorFFT,3840,2.889e-16,3.098e-16,8.212e-16
MKL,3840,2.673e-16,2.665e-16,9.129e-16
VectorFFT,3841,4.129e-16,4.791e-16,1.807e-15
MKL,3841,5.041e-16,6.602e-16,1.883e-15
VectorFFT,3842,4.194e-16,4.402e-16,1.524e-15
MKL,3842,3.880e-16,5.196e-16,1.253e-15
VectorFFT,3843,4.168e-16,3.999e-16,1.284e-15
MKL,3843,3.456e-16,4.196e-16,1.065e-15
VectorFFT,3844,4.877e-16,5.154e-16,1.589e-15
MKL,3844,2.937e-16,2.815e-16,1.003e-15
VectorFFT,3845,4.143e-16,4.347e-16,1.275e-15
MKL,3845,5.029e-16,4.876e-16,1.663e-15
VectorFFT,3846,4.207e-16,4.029e-16,1.541e-15
MKL,3846,5.127e-16,6.225e-16,1.567e-15
VectorFFT,3847,4.193e-16,4.224e-16,1.531e-15
MKL,3847,4.973e-16,5.777e-16,1.900e-15
VectorFFT,3848,4.567e-16,5.508e-16,1.416e-15
MKL,3848,2.737e-16,3.293e-16,8.543e-16
VectorFFT,3849,4.214e-16,4.008e-16,1.478e-15
MKL,3849,5.064e-16,5.189e-16,1.602e-15
VectorFFT,3850,3.881e-16,4.507e-16,1.215e-15
MKL,3850,2.899e-16,3.456e-16,1.016e-15
VectorFFT,3851,4.182e-16,3.872e-16,1.249e-15
MKL,3851,5.204e-16,4.738e-16,1.873e-15
VectorFFT,3852,4.213e-16,4.346e-16,1.288e-15
MKL,3852,3.241e-16,4.127e-16,1.056e-15
VectorFFT,3853,4.306e-16,4.245e-16,1.372e-15
MKL,3853,5.369e-16,5.971e-16,2.124e-15
VectorFFT,3854,4.158e-16,4.452e-16,1.301e-15
MKL,3854,3.195e-16,3.854e-16,1.089e-15
VectorFFT,3855,4.182e-16,4.182e-16,1.393e-15
MKL,3855,5.063e-16,5.455e-16,1.707e-15
VectorFFT,3856,4.141e-16,4.450e-16,1.424e-15
MKL,3856,5.017e-16,5.347e-16,2.066e-15
VectorFFT,3857,4.384e-16,4.819e-16,1.384e-15
MKL,3857,3.284e-16,3.944e-16,1.037e-15
VectorFFT,3858,4.183e-16,3.898e-16,1.529e-15
MKL,3858,4.998e-16,5.347e-16,1.902e-15
VectorFFT,3859,4.205e-16,4.672e-16,1.490e-15
MKL,3859,5.019e-16,6.211e-16,2.098e-15
VectorFFT,3860,4.228e-16,4.752e-16,1.374e-15
MKL,3860,5.250e-16,5.616e-16,1.828e-15
VectorFFT,3861,6.696e-16,8.887e-16,2.499e-15
MKL,3861,4.292e-16,5.580e-16,1.264e-15
VectorFFT,3862,4.283e-16,4.334e-16,1.371e-15
MKL,3862,5.096e-16,5.007e-16,1.807e-15
VectorFFT,3863,4.142e-16,4.016e-16,1.575e-15
MKL,3863,5.099e-16,5.826e-16,1.785e-15
VectorFFT,3864,4.972e-16,6.215e-16,1.839e-15
MKL,3864,2.700e-16,2.739e-16,9.969e-16
VectorFFT,3865,4.214e-16,4.261e-16,1.466e-15
MKL,3865,5.302e-16,6.035e-16,2.275e-15
VectorFFT,3866,4.197e-16,3.905e-16,1.491e-15
MKL,3866,4.932e-16,5.012e-16,1.949e-15
VectorFFT,3867,4.252e-16,4.919e-16,1.368e-15
MKL,3867,5.117e-16,5.939e-16,1.763e-15
VectorFFT,3868,4.247e-16,4.674e-16,1.446e-15
MKL,3868,5.117e-16,6.030e-16,1.587e-15
VectorFFT,3869,4.129e-16,5.051e-16,1.377e-15
MKL,3869,3.672e-16,3.991e-16,1.333e-15
VectorFFT,3870,4.658e-16,4.953e-16,1.516e-15
MKL,3870,3.022e-16,4.305e-16,1.071e-15
VectorFFT,3871,4.226e-16,3.868e-16,1.535e-15
MKL,3871,3.439e-16,3.344e-16,1.128e-15
VectorFFT,3872,3.332e-16,3.591e-16,1.056e-15
MKL,3872,2.539e-16,2.896e-16,7.845e-16
VectorFFT,3873,4.317e-16,4.519e-16,1.573e-15
MKL,3873,5.168e-16,5.887e-16,1.836e-15
VectorFFT,3874,4.197e-16,4.597e-16,1.459e-15
MKL,3874,3.789e-16,6.487e-16,1.285e-15
VectorFFT,3875,4.493e-16,5.089e-16,1.484e-15
MKL,3875,4.944e-16,4.744e-16,1.763e-15
VectorFFT,3876,5.161e-16,5.924e-16,1.460e-15
MKL,3876,2.782e-16,3.208e-16,1.219e-15
VectorFFT,3877,4.252e-16,3.742e-16,1.572e-15
MKL,3877,5.131e-16,4.478e-16,1.473e-15
VectorFFT,3878,4.184e-16,3.934e-16,1.248e-15
MKL,3878,5.039e-16,4.899e-16,1.583e-15
VectorFFT,3879,4.184e-16,5.073e-16,1.323e-15
MKL,3879,5.162e-16,6.044e-16,1.912e-15
VectorFFT,3880,4.190e-16,3.966e-16,1.321e-15
MKL,3880,3.313e-16,3.876e-16,1.208e-15
VectorFFT,3881,4.136e-16,4.323e-16,1.429e-15
MKL,3881,4.990e-16,5.110e-16,1.740e-15
VectorFFT,3882,4.186e-16,4.517e-16,1.548e-15
MKL,3882,5.103e-16,5.392e-16,1.644e-15
VectorFFT,3883,4.199e-16,4.089e-16,1.458e-15
MKL,3883,5.220e-16,5.032e-16,1.683e-15
VectorFFT,3884,4.153e-16,5.362e-16,1.434e-15
MKL,3884,5.073e-16,6.091e-16,1.979e-15
VectorFFT,3885,4.279e-16,5.311e-16,1.355e-15
MKL,3885,3.306e-16,3.810e-16,1.201e-15
VectorFFT,3886,4.191e-16,5.359e-16,1.315e-15
MKL,3886,3.166e-16,4.455e-16,1.018e-15
VectorFFT,3887,7.519e-16,1.067e-15,2.621e-15
MKL,3887,3.109e-16,3.725e-16,1.055e-15
VectorFFT,3888,3.546e-16,4.002e-16,1.442e-15
MKL,3888,2.824e-16,3.108e-16,9.135e-16
VectorFFT,3889,6.386e-16,1.264e-15,2.282e-15
MKL,3889,5.101e-16,6.680e-16,2.022e-15
VectorFFT,3890,4.163e-16,4.071e-16,1.691e-15
MKL,3890,5.076e-16,5.341e-16,1.673e-15
VectorFFT,3891,4.218e-16,4.453e-16,1.610e-15
MKL,3891,5.192e-16,5.855e-16,1.712e-15
VectorFFT,3892,4.215e-16,4.274e-16,1.387e-15
MKL,3892,3.448e-16,4.851e-16,1.131e-15
VectorFFT,3893,4.229e-16,3.882e-16,1.399e-15
MKL,3893,5.198e-16,4.910e-16,1.963e-15
VectorFFT,3894,4.240e-16,3.837e-16,1.502e-15
MKL,3894,2.999e-16,2.921e-16,9.968e-16
VectorFFT,3895,4.195e-16,4.323e-16,1.208e-15
MKL,3895,3.549e-16,3.726e-16,1.171e-15
VectorFFT,3896,4.213e-16,3.692e-16,1.458e-15
MKL,3896,5.154e-16,5.662e-16,1.843e-15
VectorFFT,3897,4.168e-16,4.538e-16,1.448e-15
MKL,3897,5.077e-16,5.432e-16,1.795e-15
VectorFFT,3898,4.163e-16,4.125e-16,1.304e-15
MKL,3898,5.110e-16,5.509e-16,1.673e-15
VectorFFT,3899,4.212e-16,4.483e-16,1.340e-15
MKL,3899,5.216e-16,5.436e-16,1.698e-15
VectorFFT,3900,4.857e-16,5.620e-16,1.566e-15
MKL,3900,2.924e-16,3.053e-16,9.500e-16
VectorFFT,3901,4.270e-16,5.439e-16,1.329e-15
MKL,3901,3.562e-16,4.419e-16,1.276e-15
VectorFFT,3902,4.265e-16,4.345e-16,1.422e-15
MKL,3902,5.094e-16,5.134e-16,1.769e-15
VectorFFT,3903,4.215e-16,4.495e-16,1.757e-15
MKL,3903,5.239e-16,6.869e-16,1.909e-15
VectorFFT,3904,4.197e-16,3.949e-16,1.282e-15
MKL,3904,2.816e-16,3.821e-16,9.402e-16
VectorFFT,3905,4.233e-16,4.172e-16,1.476e-15
MKL,3905,3.357e-16,3.337e-16,1.358e-15
VectorFFT,3906,4.788e-16,5.414e-16,1.752e-15
MKL,3906,2.859e-16,2.781e-16,9.130e-16
VectorFFT,3907,4.260e-16,4.595e-16,1.336e-15
MKL,3907,5.187e-16,5.553e-16,1.946e-15
VectorFFT,3908,4.243e-16,4.688e-16,1.427e-15
MKL,3908,5.068e-16,6.425e-16,1.948e-15
VectorFFT,3909,4.131e-16,4.193e-16,1.385e-15
MKL,3909,5.088e-16,5.915e-16,2.173e-15
VectorFFT,3910,5.189e-16,5.892e-16,1.476e-15
MKL,3910,3.190e-16,3.497e-16,1.194e-15
VectorFFT,3911,4.197e-16,5.147e-16,1.562e-15
MKL,3911,5.164e-16,6.938e-16,1.864e-15
VectorFFT,3912,4.217e-16,3.977e-16,1.648e-15
MKL,3912,5.160e-16,5.021e-16,1.686e-15
VectorFFT,3913,4.888e-16,5.787e-16,1.628e-15
MKL,3913,3.570e-16,3.967e-16,1.080e-15
VectorFFT,3914,4.235e-16,4.454e-16,1.425e-15
MKL,3914,3.406e-16,4.071e-16,1.100e-15
VectorFFT,3915,5.171e-16,5.974e-16,2.234e-15
MKL,3915,3.378e-16,4.906e-16,1.105e-15
VectorFFT,3916,4.241e-16,4.708e-16,1.363e-15
MKL,3916,3.160e-16,4.614e-16,1.094e-15
VectorFFT,3917,4.239e-16,4.327e-16,1.327e-15
MKL,3917,5.450e-16,6.374e-16,1.727e-15
VectorFFT,3918,4.190e-16,4.275e-16,1.404e-15
MKL,3918,5.130e-16,4.950e-16,2.024e-15
VectorFFT,3919,4.110e-16,5.697e-16,1.351e-15
MKL,3919,5.274e-16,5.399e-16,1.836e-15
VectorFFT,3920,2.298e-16,2.746e-16,1.001e-15
MKL,3920,2.762e-16,2.970e-16,9.018e-16
VectorFFT,3921,4.222e-16,5.066e-16,1.433e-15
MKL,3921,5.196e-16,5.263e-16,1.737e-15
VectorFFT,3922,4.266e-16,4.224e-16,1.461e-15
MKL,3922,3.316e-16,3.843e-16,1.240e-15
VectorFFT,3923,4.188e-16,4.044e-16,1.433e-15
MKL,3923,5.218e-16,5.697e-16,1.817e-15
VectorFFT,3924,4.279e-16,4.979e-16,1.530e-15
MKL,3924,3.286e-16,4.323e-16,1.097e-15
VectorFFT,3925,4.214e-16,4.613e-16,1.363e-15
MKL,3925,5.053e-16,6.325e-16,1.873e-15
VectorFFT,3926,4.244e-16,4.416e-16,1.537e-15
MKL,3926,5.102e-16,5.100e-16,1.621e-15
VectorFFT,3927,4.903e-16,5.678e-16,1.637e-15
MKL,3927,3.061e-16,3.482e-16,1.028e-15
VectorFFT,3928,4.289e-16,3.986e-16,1.518e-15
MKL,3928,5.168e-16,5.438e-16,1.999e-15
VectorFFT,3929,4.210e-16,4.374e-16,1.309e-15
MKL,3929,5.119e-16,5.599e-16,1.738e-15
VectorFFT,3930,4.254e-16,5.550e-16,1.310e-15
MKL,3930,3.541e-16,4.617e-16,1.510e-15
VectorFFT,3931,4.272e-16,4.261e-16,1.473e-15
MKL,3931,5.164e-16,4.556e-16,1.857e-15
VectorFFT,3932,4.266e-16,4.993e-16,1.500e-15
MKL,3932,5.113e-16,5.317e-16,1.690e-15
VectorFFT,3933,5.051e-16,5.643e-16,1.574e-15
MKL,3933,4.444e-16,5.725e-16,1.514e-15
VectorFFT,3934,4.242e-16,3.488e-16,1.593e-15
MKL,3934,5.025e-16,4.305e-16,1.955e-15
VectorFFT,3935,4.283e-16,5.094e-16,1.687e-15
MKL,3935,5.070e-16,6.814e-16,1.813e-15
VectorFFT,3936,3.888e-16,4.771e-16,1.198e-15
MKL,3936,2.724e-16,3.120e-16,1.132e-15
VectorFFT,3937,4.286e-16,3.985e-16,1.362e-15
MKL,3937,5.136e-16,4.563e-16,2.139e-15
VectorFFT,3938,4.193e-16,3.477e-16,1.396e-15
MKL,3938,5.134e-16,4.391e-16,1.800e-15
VectorFFT,3939,4.267e-16,4.483e-16,1.561e-15
MKL,3939,5.133e-16,5.718e-16,1.608e-15
VectorFFT,3940,4.265e-16,5.104e-16,1.688e-15
MKL,3940,5.049e-16,5.439e-16,1.527e-15
VectorFFT,3941,4.260e-16,3.992e-16,1.496e-15
MKL,3941,5.214e-16,5.574e-16,1.633e-15
VectorFFT,3942,4.285e-16,4.733e-16,1.337e-15
MKL,3942,3.205e-16,4.408e-16,1.061e-15
VectorFFT,3943,4.192e-16,4.335e-16,1.329e-15
MKL,3943,5.350e-16,6.180e-16,1.967e-15
VectorFFT,3944,5.774e-16,7.727e-16,1.800e-15
MKL,3944,2.713e-16,3.835e-16,1.090e-15
VectorFFT,3945,4.268e-16,4.530e-16,1.512e-15
MKL,3945,5.111e-16,5.135e-16,1.929e-15
VectorFFT,3946,4.303e-16,3.868e-16,1.353e-15
MKL,3946,5.195e-16,5.432e-16,1.874e-15
VectorFFT,3947,4.191e-16,4.749e-16,1.501e-15
MKL,3947,5.120e-16,5.238e-16,1.652e-15
VectorFFT,3948,4.756e-16,6.308e-16,1.822e-15
MKL,3948,2.845e-16,2.881e-16,9.008e-16
VectorFFT,3949,4.223e-16,4.169e-16,1.393e-15
MKL,3949,5.179e-16,7.118e-16,1.893e-15
VectorFFT,3950,4.221e-16,3.646e-16,1.451e-15
